territorio,usuario,tweet,microtema
Argentina,USER_b94004430f,"Le pregunté a mí mamá porqué siempre subía fotos en las que salgo horrible, y me contestó ""porque es parte de mí rol de madre"" 
{{PERSON}}, gracias ma",Humor familiar
Argentina,USER_b94004430f,Qué semana de {{PERSON}} teniendo diosssss,Experiencia personal/semana difícil
Argentina,USER_b94004430f,"Y todo porque estábamos hablando de un chico y dije ""ay no se, pero me encanta"", dios",Romance/atracción
Argentina,USER_b94004430f,El mejor video que he visto. {{PERSON}},Recomendación/opinión
Argentina,USER_b94004430f,"Se hace la superada por ""hacerce el tiempo para estudiar"", sabemos que vas a entrar igual.
Más acomodada que quien.",Crítica social/estudios
Argentina,USER_b94004430f,"Soy yo, o este pibe parece un príncipe de {{PERSON}}? 
Igual hermoso eh",Apariencia física/comentario
Argentina,USER_b94004430f,Really,Contenido no interpretable
Argentina,USER_b94004430f,"Deci la verdad, ni la pones igual",Insulto/comentario vulgar
Argentina,USER_b94004430f,Amo sus pecas x dios 😍,Admiración física
Argentina,USER_b94004430f,Entonces entendés que esas cosas no deben de pedirse,Reflexión personal
Argentina,USER_b94004430f,{{LOCATION}} su sonrisa 😍,Admiración física
Argentina,USER_b94004430f,🤤🤤🤤🤤🤤,Contenido no interpretable
Argentina,USER_b94004430f,Quien diría que la historia de mis pañales verdes iba a tener tantos ♥️,Anécdota personal/reacción social
Argentina,USER_a99b282e21,Que bien me haría no ver a nadie por un buen tiempo,Búsqueda de soledad
Argentina,USER_a99b282e21,Que sea lo que tenga que ser,Resignación
Argentina,USER_a99b282e21,Por qué me tiene que afectar todo? Detesto ser tan débil,Frustración emocional
Argentina,USER_a99b282e21,Paz paz paz paz paz paz y tranquilidad por favor,Deseo de tranquilidad
Argentina,USER_a99b282e21,Jamás me sentí tan mal,Malestar emocional
Argentina,USER_a99b282e21,"Que ganas de irme bien lejos, la re putísima madre",Deseo de escape
Argentina,USER_a99b282e21,Mi familia están más emocionados que yo,Evento familiar
Argentina,USER_a99b282e21,"Es imposible pasarla mal cuando estoy con {{PERSON}}, como no amarla ❤️",Afecto personal
Argentina,USER_a99b282e21,"Me pongo a pensar en lo poco que falta para que todo esto termine y lloro, que rápido pasa el tiempo la puta madreee",Reflexión sobre el tiempo
Argentina,USER_a99b282e21,Necesito que me abracen y no me suelten más,Necesidad de apoyo
Argentina,USER_a99b282e21,"Que vuelva el {{NUMBER}}, por favor 😭",Nostalgia
Argentina,USER_a99b282e21,No me puedo sentir peor 😷🤧,Malestar general
Argentina,USER_a99b282e21,Que ganas de volver a cuando tenía 5 años {{URL}},Nostalgia
Argentina,USER_a99b282e21,"Cómo quisiera volver a cuando tenia 5, q las cosas estén como antes y q los malos ratos desaparezcan",Nostalgia
Argentina,USER_a99b282e21,"Porque siempre q uno está bien llegan las peores cosas, las peores noticias, los malos ratos?",Queja sobre la mala suerte
Argentina,USER_a99b282e21,Podría volver a un año atrás? Las cosas estaban tal y como las quería 😥,Nostalgia
Argentina,USER_a99b282e21,Que el clima se mantenga así todo el finde por {{PERSON}}🙏,Deseo sobre el clima
Argentina,USER_a99b282e21,Por favor {{URL}},Contenido no interpretable
Argentina,USER_a99b282e21,Muchas palabras pero pocas acciones,Crítica de acciones
Argentina,USER_a99b282e21,Podemos volver a las vacaciones de verano?,Nostalgia
Argentina,USER_a99b282e21,"Estoy a medio año de irme y ya estoy extrañando todo, no soy exagerada y maricona por suerte",Anticipación de despedida
Argentina,USER_5447e282c9,Nos quisimos poner al día esta semana en el gym con {{PERSON}} y mañana no abren... diossss,Gimnasio
Argentina,USER_5447e282c9,"3hs nos hizo entrenar {{PERSON}} hoy, SÍ T R E S 🤌🏻",Gimnasio
Argentina,USER_5447e282c9,"Mi vida como vengo toda peinadita con trenzitas a entrenar, para irme toda chivada con un rodete mal atado🤣🤌🏻",Gimnasio
Argentina,USER_5447e282c9,"Al fin alguien que entiende mi pensamiento!
Por qué no respetan que tiene novia y ya no esta para andar hablando/viendo cosas de otras minas por respeto a la relación. {{PERSON}} la misma mierdita esos amigos, pero después se quejan cuando se alejan💁‍♀️",Relaciones interpersonales
Argentina,USER_5447e282c9,"Alguien de +20, 21 que siga usando snap? Me siento una vieja.. pura gurisada no más {{PERSON}}",Redes sociales
Argentina,USER_5447e282c9,"Primera vez que me levanto bien sin dar vueltas, me hice el desayuno, pum NO HAY CLASES pero LAPUTTAAAMADDRE",Frustración diaria
Argentina,USER_5447e282c9,Como no me decidía si comprárme una mochila o un borcego me voy a tatuar🤣,Humor
Argentina,USER_5447e282c9,Empezando a obsesionarme en 3.. 2.. 1..,Reflexión personal
Argentina,USER_5447e282c9,"Lo más triste de ir a trabajar mañana es que lo que haga en el día ya ni cuento, porque salgo y derecho a comprar el alimento de la mugrosita😸",Trabajo y mascotas
Argentina,USER_5447e282c9,"Dios mio, necesito más amigos.. pero que voy a conseguir si encima de {{LOCATION}} bien antisocial soy",Vida social
Argentina,USER_5447e282c9,"Casi me arranque la uña en el gym, pero siempre papuda con mis esculpidas",Gimnasio y cuidado personal
Argentina,USER_5447e282c9,Me rodeo de pelotudos,Queja general
Argentina,USER_5447e282c9,"Toda la semana no hablamos, me escribe y súper cortado 🤌🏻 quien te entiende amiguito?",Relaciones interpersonales
Argentina,USER_5447e282c9,soy la que se enoja 🤣🤌🏻,Humor
Argentina,USER_5447e282c9,{{LOCATION}} el clima así no toquen nada,Clima
Argentina,USER_5447e282c9,Jajaja ese si que corran mismo,Humor
Argentina,USER_5447e282c9,"que feo volver a empezar el gym sola, necesito una segunda",Gimnasio y vida social
Argentina,USER_5447e282c9,Ni siquiera para chusmear la última vez sirvo🤣🤌🏻,Humor
Argentina,USER_5447e282c9,"Primer día del curso, corta la luz 🤌🏻",Estudios y contratiempos
Argentina,USER_5447e282c9,Desde que empecé guau a comer bien no paro de marearme cada rato 🤌🏻🤦‍♀️,Alimentación
Argentina,USER_5447e282c9,Como que no van a haber más domingos de euphoria😭😭?,Cine y series
Argentina,USER_5447e282c9,Siempre quiero pagar todo *,Hábitos personales
Argentina,USER_7df976ca3e,La vida dira,Reflexión sobre el destino
Argentina,USER_7df976ca3e,Que mal me siento,Malestar general
Argentina,USER_7df976ca3e,😞😞😞😞,Contenido no interpretable
Argentina,USER_7df976ca3e,Una  mierdas  todos,Frustración/queja
Argentina,USER_7df976ca3e,Como  necesito  a alguien  y nadie  esta,Sentimiento de soledad
Argentina,USER_7df976ca3e,Y el  amor  me  vencio  una  vez  mas,Amor romántico
Argentina,USER_7df976ca3e,Fuiste  y sos  lo que mas  amo,Amor romántico
Argentina,USER_7df976ca3e,Basta de tonteras  y a  olvidar un poco  de cosas,Superación/deseo de olvidar
Argentina,USER_7df976ca3e,"Si crees firmemente en algo, no tengas miedo de luchar por ello",Motivación/lucha personal
Argentina,USER_7df976ca3e,{{PERSON}} no me canse de remarla,Esfuerzo en relación
Argentina,USER_7df976ca3e,Por que no apareciste antes???,Lamento sobre el pasado
Argentina,USER_7df976ca3e,"No importa lo que me digan y cuanto  me  critiquen 
Cuando amas a una persona te la jugas por tu felicidad y la de esa  persona",Compromiso amoroso
Argentina,USER_7df976ca3e,Yo no te quiero yo te amo,Amor romántico
Argentina,USER_7df976ca3e,No se por que pero solo con vos  me  pasa  esto,Conexión personal
Argentina,USER_7df976ca3e,"Por que te amo tanto 
{{PERSON}} lpm",Amor romántico
Argentina,USER_7df976ca3e,Prefiero andar con amigos locos que con amigos falsos,Amistad
Argentina,USER_7df976ca3e,"Quien vive del orgullo, muere de soledad",Reflexión sobre orgullo
Argentina,USER_7df976ca3e,Cerca de ti es el lugar donde quiero estar,Deseo de cercanía
Argentina,USER_7df976ca3e,Es imposible no querer darle un beso cuando sonríe.,Afecto/atracción
Argentina,USER_7df976ca3e,El amor se mide por la cantidad de veces que sonríes estupidamente a solas.,Reflexión sobre el amor
Argentina,USER_7df976ca3e,Soy como el amor de tu vida pero en versión mejorada.,Humor/coqueteo
Argentina,USER_7df976ca3e,Soy la loca de la more y nada mas te amo cachufleta sos todo {{LOCATION}} vamos por muchito mas aguitos,Amor/afecto personal
Argentina,USER_4f8c5e6161,Como me gusta gastar plata {{PERSON}},Compras
Argentina,USER_4f8c5e6161,Las videollamadas con mis amigas son todo lo que necesito para empezar el día bien ❤️‍🩹,Amistad
Argentina,USER_4f8c5e6161,Vinieron dos cordobeses a la cafetería y me alegraron el día con lo amable y la conversación que tuvimos❤️❤️❤️ gracias ❤️❤️❤️,Interacción social
Argentina,USER_4f8c5e6161,Yo sé que estoy mal del hígado pero igual me voy a comer ese chocolate. El que tenga miedo a morir que no nazca dicen,Indulgencia
Argentina,USER_4f8c5e6161,15 días 🫣🫣🫣🫣,Contenido no interpretable
Argentina,USER_4f8c5e6161,Que adiccion de mierda las nueces lpm no puedo parar de comerlas 🫡,Comida
Argentina,USER_4f8c5e6161,Antes de irme tengo que juntarme con mis amigas si o si 🤨,Amistad
Argentina,USER_4f8c5e6161,Que placer se siente renunciar a un trabajo que te hacía mal psicológicamente ❤️,Renuncia laboral
Argentina,USER_4f8c5e6161,"Después de años soy feliz con mi colchón y sommier, y mi Smart tv 💘 de la mano de mi amorcito obvio🥰",Hogar y pareja
Argentina,USER_4f8c5e6161,Que semana de mierda e interminable,Queja
Argentina,USER_4f8c5e6161,Las extraño pero también me pueden chupar bien un huevo 🤷🏽‍♀️,Sentimientos encontrados
Argentina,USER_4f8c5e6161,Me explota la cabeza tanto pensar en lo que sería mi vida si hubiera tomado una buena decisión allá por el {{NUMBER}}...,Reflexión personal
Argentina,USER_4f8c5e6161,"Algún día se me va a dar, lo se 🙌",Esperanza
Argentina,USER_4f8c5e6161,Fue solo un día pero bueno,Contenido no interpretable
Argentina,USER_4f8c5e6161,Esta mujer me hizo feliz❤,Relación personal
Argentina,USER_4f8c5e6161,Soy yo o esta semana está durando mucho?,Percepción del tiempo
Argentina,USER_4f8c5e6161,"Veremos el lunes dice, quien dijo que el lunes voy a trabajar? Ta loco",Trabajo
Argentina,USER_4f8c5e6161,Eso dicen los que lo tienen...,Contenido no interpretable
Argentina,USER_4f8c5e6161,Yo cuando me quedo sin espacio en el celu {{PERSON}},Tecnología
Argentina,USER_4f8c5e6161,Alguien vio Bravas esa serie de YouTube???,Cine y series
Argentina,USER_4f8c5e6161,Termine de ver Juliantina y aunque parezca una pelotudez la llore casi toda jajaja lpm,Cine y series
Argentina,USER_4f8c5e6161,"Fui a {{LOCATION}} y automáticamente extrañe todo, todo💔",Nostalgia
Argentina,USER_77061b99c5,"Dale andá. Y fíjate si encontrás otra persona que te mire con tanto amor, que te perdone algo imperdonable, que haga hasta lo imposible por vos.",Desamor/relaciones pasadas
Argentina,USER_77061b99c5,Y me chupa un huevo si me haces mal o que lo nuestro no funcione. Yo lo quiero vivir con vos y me voy a bancar todo.,Amor incondicional/relaciones
Argentina,USER_77061b99c5,"Gracias por siempre pasar K-pop 😍

#BTSCampeonEnMTVHits",Música k-pop
Argentina,USER_77061b99c5,Parece que para el ser humano hacer daño viene de fábrica; herimos incluso a las personas a las que queremos.,Reflexión sobre la naturaleza humana
Argentina,USER_77061b99c5,"No importaba el desastre que me generaba, mucho menos el que era, tampoco como pifiaba, ni como me lastimaba, solo quería que no se vaya.",Apego en relaciones
Argentina,USER_77061b99c5,Esto y cansado de sentirme así por personas que en su momento valían todo y que ahora no valen nada . Sólo quiero despegarme de mi pasado .,Ruptura/superación
Argentina,USER_77061b99c5,No todos tenemos la misma capacidad para superar algo.,Reflexión personal
Argentina,USER_77061b99c5,Ojalá pudiera ser la mierda de persona que son conmigo sin algún sentimiento de culpa.,Deseo de venganza/frustración
Argentina,USER_77061b99c5,{{USER_MENTION}} 😍😍😍 {{URL}},Contenido no interpretable
Argentina,USER_77061b99c5,"No entiendo a los que terminan una relación y al día siguiente andan con otra. Yo necesito días, meses y un exorcismo para volver a amar.",Ritmo de superación amorosa/relaciones
Argentina,USER_77061b99c5,{{USER_MENTION}} {{URL}},Contenido no interpretable
Argentina,USER_77061b99c5,"No te quiero como algo temporal, te quiero como algo permanente, que no te vayas, que no me vaya, que nos quedemos.",Deseo de permanencia en el amor
Argentina,USER_77061b99c5,Como me gustaría ir abrazarte y no soltarte nunca mas.😔,Anhelo romántico/afecto
Argentina,USER_77061b99c5,{{PERSON}} (In Studio) {{URL}} vía {{USER_MENTION}} {{USER_MENTION}},Contenido no interpretable
Argentina,USER_77061b99c5,"Enamorate de alguien que vuelva a ti después de las peleas, y no de alguien que el orgullo lo domine.😌✌",Consejos de relaciones
Argentina,USER_77061b99c5,Nada vuelve a ser igual dos veces.👌,Reflexión filosófica
Argentina,USER_77061b99c5,"Ella te va a decir que esta bien que todo ha pasado y que no te preocupes pero campeón, la mataste por dentro.💔😔",Ruptura y dolor ajeno
Argentina,USER_77061b99c5,MI VIDA VESTIDO DE NIÑA.!♡ - Michaeel Boons {{URL}} vía {{USER_MENTION}} AMO LOS VIDEOS DE {{USER_MENTION}} 😍🙈,Entretenimiento/videos
Argentina,USER_77061b99c5,Ella era lo mas hermosa y siempre creyó que era fea.,Percepción de belleza/inseguridad
Argentina,USER_77061b99c5,"Una novia como {{PERSON}}😏🙊🙈😍👈
{{USER_MENTION}}",Deseo de pareja
Argentina,USER_77061b99c5,Seduceme Mujer 😍,Seducción/deseo
Argentina,USER_77061b99c5,Me encanta tu manera de ser y como me miras 🙈😍👈,Aprecio en relaciones
Argentina,USER_6affd7f8a0,Por fin puedo decir que estoy bien...,Bienestar personal
Argentina,USER_6affd7f8a0,Que lindo sería estar con el 😍,Deseo romántico
Argentina,USER_6affd7f8a0,¿conoces esa sensación cuando realmente se puede sentir el dolor en el pecho al escuchar o ver algo que rompe tu corazón?,Dolor emocional
Argentina,USER_6affd7f8a0,Es increíble cómo alguien de la nada pasa a convertirse en todo.,Impacto de relaciones
Argentina,USER_6affd7f8a0,"No somos personas frías por falta de sentimientos, sino por abundancia de decepciones.",Reflexión sobre decepciones
Argentina,USER_6affd7f8a0,La gente buena sufre hasta que se vuelve mala.,Reflexión sobre el sufrimiento
Argentina,USER_6affd7f8a0,"El silencio otorga, la sonrisa confirma y la mirada habla.",Comunicación no verbal
Argentina,USER_6affd7f8a0,Buen dia,Saludo diario
Argentina,USER_6affd7f8a0,Duele extrañarte,Nostalgia
Argentina,USER_6affd7f8a0,Quien quiere estar en un grupo de wasap manden msj +{{NUMBER}},Invitación a grupo social
Argentina,USER_6affd7f8a0,Quien quiere estar manden wasap y l{{USER_MENTION}} agrego +{{NUMBER}} {{URL}},Invitación a grupo social
Argentina,USER_6affd7f8a0,Buen dia :):,Saludo diario
Argentina,USER_6affd7f8a0,{{PERSON}} me iluciono :(,Desilusión personal
Argentina,USER_4b3a1c7e3b,Sean responsables de todo lo que hacen y dicen. {{LOCATION}} las putas consecuencias de todo.,Opinión personal
Argentina,USER_4b3a1c7e3b,{{URL}},Contenido no interpretable
Argentina,USER_4b3a1c7e3b,{{URL}},Contenido no interpretable
Argentina,USER_4b3a1c7e3b,{{URL}},Contenido no interpretable
Argentina,USER_4b3a1c7e3b,Como todos {{URL}},Contenido no interpretable
Argentina,USER_4b3a1c7e3b,Situaciones que trato de disimular pero que me hacen mierda.,Malestar personal
Argentina,USER_4b3a1c7e3b,No quiero comer nunca más en mi puta vida,Queja personal
Argentina,USER_4b3a1c7e3b,No saben lo HORRIBLE que es estar desconforme con vos (en todo sentido) no se lo deseo ni a peor enemigo,Inconformidad personal
Argentina,USER_4b3a1c7e3b,No hay nada más feo que sentir que la vida está en contra tuyo. No hay nada más feo que vivir sintiéndote sola por más que vivas rodeada de gente.,Sentimiento de soledad
Argentina,USER_4b3a1c7e3b,Pequeña clase de psicología. {{URL}},Psicología
Argentina,USER_4b3a1c7e3b,{{URL}},Contenido no interpretable
Argentina,USER_4b3a1c7e3b,{{URL}},Contenido no interpretable
Argentina,USER_4b3a1c7e3b,"Perdón mamá, perdón papá. No soy como ustedes quieren que sea. Soy como yo quiero ser.",Autoafirmación
Argentina,USER_4b3a1c7e3b,¿Eres feliz? {{URL}},Reflexión sobre felicidad
Argentina,USER_4b3a1c7e3b,lo quiero con ese cuerpo {{URL}},Atracción física
Argentina,USER_4b3a1c7e3b,Cuídame cuídame que yo no sé.,Necesidad de apoyo
Argentina,USER_4b3a1c7e3b,Siempre algo tiene que pasar para hacerme sentir mal.,Pesimismo
Argentina,USER_4b3a1c7e3b,Todas las personas que ves están luchando una batalla. Se amable siempre.,Consejos de vida
Argentina,USER_4b3a1c7e3b,{{URL}},Contenido no interpretable
Argentina,USER_e6b649ffb9,Para vos rocio,Mensaje personal
Argentina,USER_e6b649ffb9,"{{LOCATION}}, antes de las 5 termina la joda del 24",Fiesta/evento social
Argentina,USER_e6b649ffb9,Estas hecha pa' miiiiiii,Afecto/atracción
Argentina,USER_e6b649ffb9,"Unos palitos, pero seguro despues me manda pidiendo perdon de madrugada 😂",Conflicto interpersonal
Argentina,USER_e6b649ffb9,Para que voy a hacer mi descarga no? Si el vago siempre tiene la culpa de todo,Queja/desahogo
Argentina,USER_e6b649ffb9,{{USER_MENTION}} saca esa toyota vamos pa morri,Invitación social
Argentina,USER_e6b649ffb9,Me voy a pegar un baño y voy a esperar que {{PERSON}} asi le saco esa verga de auto que tiene 😂😂,Planes de transporte
Argentina,USER_e6b649ffb9,Ustedes sabes que papi me hizo llevar una caja con cosas en bici Y EL ANDANDO EN CAMIONETA jajaja este loco me odia,Anécdota familiar/humor
Argentina,USER_e6b649ffb9,"Me invito a caminar papi, entre a cambiarme y no estaba mas cuando {{PERSON}} hasta papi me judea",Anécdota familiar/queja
Argentina,USER_e6b649ffb9,La peco recien levantada,Observación personal
Argentina,USER_e6b649ffb9,"{{LOCATION}} y valoren a las personas que quieren, ni se imaginan el dolor que dejan cuando se van.",Reflexión sobre la pérdida
Argentina,USER_e6b649ffb9,Sabes que me chupe anoche,Consumo de alcohol
Argentina,USER_e6b649ffb9,Gano la bandaaaa chicas,Celebración de victoria
Argentina,USER_e6b649ffb9,No me va a dar bola nunca pero yo la amo. {{LOCATION}} gomeeeee,Amor no correspondido
Argentina,USER_e6b649ffb9,Llueve y les pica la que te dijeeeeee,Humor sexual/observación social
Argentina,USER_e6b649ffb9,{{NUMBER}} que año dificil no? Se perdieron muchas cosas,Reflexión sobre el año
Argentina,USER_e6b649ffb9,"No me contesta, ojala no le venga",Problema de comunicación/relación
Argentina,USER_e6b649ffb9,Les gusta la joda,Observación social/fiesta
Argentina,USER_e6b649ffb9,Su chupa,Consumo de alcohol/fiesta
Argentina,USER_e6b649ffb9,Y si te llama roman?,Deportes (fútbol)
Argentina,USER_e6b649ffb9,Si no te gustan las verduras andate al hotel ya jaja,Humor/alimentación
Argentina,USER_e6b649ffb9,No tengo pileta pero a vos te pileteo igual. {{LOCATION}},Coqueteo/humor
Argentina,USER_7d3b7417be,Tuve un día re violento. Giane cuando veas mis uñas mañana no rompas las bolas,Desahogo personal
Argentina,USER_7d3b7417be,Tengo un problemita  con querer comprar zapatillas 24/7,Compras/consumo
Argentina,USER_7d3b7417be,{{PERSON}} estoy para esta,Contenido no interpretable
Argentina,USER_7d3b7417be,A mucha gente le falta entender un poco sobre responsabilidad afectiva. Que cabezas de termo,Crítica social
Argentina,USER_7d3b7417be,Que paja cuando te das cuenta que tomaste las decisiones como el culo,Lamento personal
Argentina,USER_7d3b7417be,"No estoy llorando, solo se me entró un mis amigas todas con sus novios en los ojos 🫠",Vida sentimental
Argentina,USER_7d3b7417be,Ese momento feliz donde abro un chocolate y le pongo play a la serie…,Ocio y entretenimiento
Argentina,USER_7d3b7417be,Si totalmente,Contenido no interpretable
Argentina,USER_7d3b7417be,Real que estoy hablando 24/7 y nunca se termina el tema de conversación. {{PERSON}} todos tengan una Aylu 🥲❤️,Amistad
Argentina,USER_7d3b7417be,Como te explico????,Contenido no interpretable
Argentina,USER_7d3b7417be,Lo más lindo que van a ver,Admiración
Argentina,USER_7d3b7417be,Que quilombo es la vida no?,Reflexión sobre la vida
Argentina,USER_7d3b7417be,Quizás hoy tuve uno de esos días donde se es muy feliz🤍,Felicidad personal
Argentina,USER_7d3b7417be,"No se olviden, dormir todo lo soluciona.",Consejo personal
Argentina,USER_7d3b7417be,"Naaaaa, dame un beso😍😍😍",Afecto
Argentina,USER_7d3b7417be,"Yo curando vuelva a {{LOCATION}}: (todo junto si) 
Picada
Asado
Hamburguesa
Bizcochitos
Alfajores
Sanguchitos de miga",Comida y bebida
Argentina,USER_7d3b7417be,"Como no volver a creer en el amor si {{PERSON}} lo hizo otra vez, diosssss",Vida sentimental
Argentina,USER_7d3b7417be,Un mes del mejor día de mi vida. {{URL}},Celebración personal
Argentina,USER_7d3b7417be,#NuevaFotoDePerfil {{URL}},Redes sociales
Argentina,USER_7d3b7417be,"Me voy a dormir temprano, porque no puede ser que todas las noches estén ideales para la caipiriña y la vueltita🫣",Ocio y vida nocturna
Argentina,USER_7d3b7417be,Perdón pero yo sigo re gd con los videos de la selección 🥹,Deportes
Argentina,USER_7d3b7417be,Miren a diossssssss,Admiración
Argentina,USER_0b2ad25e79,#NuevaFotoDePerfil {{URL}},Redes sociales
Argentina,USER_0b2ad25e79,"""gracias por todas las cosas que nos diste antes de meterte en todas esas porquerias {{PERSON}}""",Relaciones personales
Argentina,USER_0b2ad25e79,lo mejor es cuando pelean entre ellos pensando q ya tomaron {{PERSON}} {{URL}},Conflicto
Argentina,USER_0b2ad25e79,¿¿¿¿¿¿¿:DDDDDDDDDDD???????? {{URL}},Contenido no interpretable
Argentina,USER_0b2ad25e79,bueno a ver si algun dia me despierto y me sale algo bien,Frustración personal
Argentina,USER_0b2ad25e79,👇🏻👇🏻 abran los ojos gente!!! {{URL}},Comentario social
Argentina,USER_0b2ad25e79,"pensabamos que no ibamos a poder guiar con chicos pequeños, pero juntos es todo mas facil❤️",Crianza/familia
Argentina,USER_0b2ad25e79,{{URL}},Contenido no interpretable
Argentina,USER_0b2ad25e79,"que dolor de garganta, no quiero enfermarme {{PERSON}}",Bienestar físico
Argentina,USER_0b2ad25e79,"que lindo saber que aun queda gente buena, un genio! {{URL}}",Apreciación
Argentina,USER_0b2ad25e79,nos quedamo en la cama sin {{LOCATION}},Vida cotidiana
Argentina,USER_0b2ad25e79,me fui a bañar y cuando volvi mi hermano habia hecho esto...... {{URL}},Relaciones familiares
Argentina,USER_0b2ad25e79,pobre papi me da re lastima boludo,Sentimiento de pena
Argentina,USER_0b2ad25e79,algun dia voy a dormirme y despertarme como una persona normal?,Rutina/sueño
Argentina,USER_0b2ad25e79,la historia se repite {{URL}},Observación social
Argentina,USER_0b2ad25e79,"un miedo de salir de la escuela y no ver mi moto, chorros de mierda",Seguridad personal
Argentina,USER_0b2ad25e79,mi moto recien lavada😍,Bienes personales
Argentina,USER_0b2ad25e79,"{{PERSON}}, que lindas amigas tengo♥",Amistad
Argentina,USER_0b2ad25e79,el fortnite  no es para mi,Videojuegos
Argentina,USER_0b2ad25e79,que hermoso es el mar,Naturaleza
Argentina,USER_0b2ad25e79,"puse mi contraseña en el lol y a lo ultimo le mande un ""(?"" ¿¿¿:D???",Humor/videojuegos
Argentina,USER_0b2ad25e79,💧 {{URL}},Contenido no interpretable
Argentina,USER_768d5275c1,#NuevaFotoDePerfil {{URL}},Redes sociales
Argentina,USER_768d5275c1,Jajajajajaja {{URL}},Humor
Argentina,USER_768d5275c1,"Me da paja ver a todos así. 
Feliz día para mis amigas wacho❤",Amistad
Argentina,USER_768d5275c1,Que feo es extrañar y no poder reclamar.,Sentimientos
Argentina,USER_768d5275c1,Exacto. {{URL}},Contenido no interpretable
Argentina,USER_768d5275c1,"Te fuiste de aquí encontraste otra vida, te fuiste de aquí enterraste la {{PERSON}}🎵",Música
Argentina,USER_768d5275c1,"Y como siempre, para algunos, llega la noche y llegan los recuerdos..",Reflexión personal
Argentina,USER_768d5275c1,Hoy vamos a ver el celuuuuu🙌🙌,Planes personales
Argentina,USER_768d5275c1,"Q garrón vivir en frente de la plaza y que no te dejen ir ni siquiera 10m. 
Padres cuidas y los míos. 😒😑",Queja personal
Argentina,USER_768d5275c1,Que onda con las historias de insta? Que kk,Queja sobre redes sociales
Argentina,USER_768d5275c1,"Y yo sigo aca extrañandote, aunque no te importe..",Sentimientos
Argentina,USER_768d5275c1,#NuevaFotoDePerfil {{URL}},Redes sociales
Argentina,USER_768d5275c1,"{{LOCATION}} como siempre a buscarte en mi mente, porque sé que nunca te voy a poder olvidar.",Reflexión personal
Argentina,USER_768d5275c1,"Casi que ni miré la película, pero le hice prender la luz a {{PERSON}}",Cine y series
Argentina,USER_768d5275c1,"Que admiración a esa gente que no extraña y no quiere.. A las que son así, sepan que tienen mi mayor admiración 👌",Reflexión personal
Argentina,USER_768d5275c1,Mejor me voy a dormir.,Rutina diaria
Argentina,USER_768d5275c1,"Le hablaría, pero para que me clave el visto nee",Interacción social
Argentina,USER_768d5275c1,Alguien me puede explicar de donde mierda saco tanta flojera?.,Pregunta personal
Argentina,USER_768d5275c1,... {{URL}},Contenido no interpretable
Argentina,USER_768d5275c1,Hoy si que no me duermo.,Planes personales
Argentina,USER_768d5275c1,Estos wachos no vienen maaa,Queja personal
Argentina,USER_bb524b08ad,Este tipo es literalmente lo peor de la sociedad y que tantos imbéciles lo sigan e idolatren es la triste prueba de lo descerebrada que es la gente hoy en día. Parecen putas marionetas. Marionetas retrasadas.,Crítica social
Argentina,USER_bb524b08ad,gracias gloogle fotos por recordarme el día más triste de mi vida muy amable,Recuerdo triste
Argentina,USER_bb524b08ad,"mi viejo, casi 70 años, se clava de desayuno un vaso de coca con dos tostados, goza de una salud envidiable realmente",Anécdota familiar
Argentina,USER_bb524b08ad,"Espero que todo JxC piense así. Si no, serán 4 añitos más de kirchnerismo",Política
Argentina,USER_bb524b08ad,"Gente por favor, sepan que mañana si faltan boletas pueden (y deben) salir y decir ""faltan boletas"" así sin indicar de qué partido. No dejen que les quiten el derecho de votar a quien realmente quieren",Votación
Argentina,USER_bb524b08ad,lo que necesito un viaje es en carácter de urgencia,Deseo de viajar
Argentina,USER_bb524b08ad,"Qué peso que tienen las palabras y que marcadas quedan, a veces más que un golpe. Somos lenguaje",Reflexión sobre el lenguaje
Argentina,USER_bb524b08ad,hermano posta que tengo un problema de adicción severa con el temita de productos para el pelo,Cuidado personal
Argentina,USER_bb524b08ad,por que es tan fácil para otros y tan complicado para mi? la concha de la lora,Frustración personal
Argentina,USER_bb524b08ad,"que asco los tipos pajeros, nada que la baje más",Interacciones sociales
Argentina,USER_bb524b08ad,imaginate que voy a dejar que me chusmeen desde cuentas falsas...,Chismorreo online
Argentina,USER_bb524b08ad,el corazón no rima con la realidad.,Reflexión sobre la vida
Argentina,USER_bb524b08ad,necesito PLAYA,Deseo de viajar
Argentina,USER_bb524b08ad,"que manera de lagrimear con ese segundo gol del amorrrrrr, que dúo más hermoso {{PERSON}} 🤍🇦🇷",Deportes
Argentina,USER_bb524b08ad,como soy escorpio soy muy buena 😇,Astrología
Argentina,USER_bb524b08ad,"{{PERSON}}, bolita de 4 patas {{URL}}",Mascotas
Argentina,USER_bb524b08ad,nivel de tristeza: llorando en el colectivo,Sentimiento de tristeza
Argentina,USER_bb524b08ad,{{PERSON}},Contenido no interpretable
Argentina,USER_bb524b08ad,{{PERSON}} y su rápida forma de partirme el corazón en mil pedazos,Desamor
Argentina,USER_bb524b08ad,"sos muy rara hija dice mi mamá, no si a quién habré salido, a los más normalitos",Anécdota familiar
Argentina,USER_bb524b08ad,por {{PERSON}} santo la ansiedad que manejo estoy al borde del brote psicótico con delirio místico,Estrés extremo
Argentina,USER_517664f8f3,es viernes y nadie quiere hacer nada,Ocio/fin de semana
